,flop,board_type,0b,1b,2b,profit,flop,max_profit
243,"[13, 13, 4]",two-tone,1,0,0,1.1609794868712202,"[13, 13, 4]",1.1609794868712202
244,"[13, 13, 3]",two-tone,1,0,0,1.1333467502013257,"[13, 13, 3]",1.1333467502013257
245,"[13, 13, 2]",two-tone,1,0,0,1.1171173741424751,"[13, 13, 2]",1.1171173741424751
246,"[13, 13, 12]",two-tone,10,6,4,2.299892775256099,"[13, 13, 12]",2.299892775256099
247,"[13, 13, 11]",two-tone,10,6,4,2.4663388169971148,"[13, 13, 11]",2.4663388169971148
248,"[13, 13, 10]",two-tone,2,1,0,1.8854051505841607,"[13, 13, 10]",1.8854051505841607
249,"[13, 12, 9]",two-tone,3,2,2,2.0373120296204568,"[13, 12, 9]",2.0373120296204568
250,"[13, 12, 8]",two-tone,2,2,2,1.4143807196180551,"[13, 12, 8]",1.4143807196180551
251,"[13, 12, 7]",two-tone,2,2,2,1.4120865523510964,"[13, 12, 7]",1.4120865523510964
252,"[13, 12, 6]",two-tone,2,2,2,1.392814519874852,"[13, 12, 6]",1.392814519874852
253,"[13, 12, 5]",two-tone,2,2,2,1.360113017787773,"[13, 12, 5]",1.360113017787773
254,"[13, 12, 4]",two-tone,2,2,2,1.3722313756726563,"[13, 12, 4]",1.3722313756726563
255,"[13, 12, 3]",two-tone,2,2,2,1.3923259431317982,"[13, 12, 3]",1.3923259431317982
256,"[13, 12, 2]",two-tone,2,2,2,1.3959591882620788,"[13, 12, 2]",1.3959591882620788
257,"[13, 12, 12]",two-tone,10,6,4,2.4541491622223464,"[13, 12, 12]",2.4541491622223464
258,"[13, 12, 11]",two-tone,1,1,1,2.5931454848056523,"[13, 12, 11]",2.5931454848056523
259,"[13, 12, 10]",two-tone,1,1,1,3.168150838858017,"[13, 12, 10]",3.168150838858017
260,"[13, 11, 9]",two-tone,1,1,1,1.7536666208967644,"[13, 11, 9]",1.7536666208967644
