,flop,board_type,0b,1b,2b,profit,flop,max_profit
105,"[4, 4, 3]",two-tone,16,11,8,2.0365787392767225,"[4, 4, 3]",2.0365787392767225
106,"[4, 4, 2]",two-tone,16,11,8,1.904405222122648,"[4, 4, 2]",1.904405222122648
107,"[4, 3, 3]",two-tone,16,11,8,2.0379390492103457,"[4, 3, 3]",2.0379390492103457
108,"[4, 3, 2]",two-tone,16,11,8,2.5089452262621577,"[4, 3, 2]",2.5089452262621577
109,"[4, 2, 2]",two-tone,16,11,8,1.9122725532158396,"[4, 2, 2]",1.9122725532158396
110,"[3, 3, 2]",two-tone,16,11,8,2.061859345019984,"[3, 3, 2]",2.061859345019984
111,"[3, 2, 2]",two-tone,16,11,8,2.0649190434882123,"[3, 2, 2]",2.0649190434882123
112,"[14, 9, 9]",two-tone,16,11,8,2.6091185365517244,"[14, 9, 9]",2.6091185365517244
113,"[14, 9, 8]",two-tone,16,11,8,2.151510605654762,"[14, 9, 8]",2.151510605654762
114,"[14, 9, 7]",two-tone,16,11,8,1.7781277190476192,"[14, 9, 7]",1.7781277190476192
115,"[14, 9, 6]",two-tone,16,11,8,1.637348420535714,"[14, 9, 6]",1.637348420535714
116,"[14, 9, 5]",two-tone,16,11,8,2.242562714144621,"[14, 9, 5]",2.242562714144621
117,"[14, 9, 4]",two-tone,16,11,8,2.2506242517381,"[14, 9, 4]",2.2506242517381
118,"[14, 9, 3]",two-tone,16,11,8,2.1338397470150303,"[14, 9, 3]",2.1338397470150303
119,"[14, 9, 2]",two-tone,16,11,8,2.028578760302633,"[14, 9, 2]",2.028578760302633
120,"[14, 8, 8]",two-tone,16,11,8,2.8301315742983615,"[14, 8, 8]",2.8301315742983615
121,"[14, 8, 7]",two-tone,16,11,8,2.116491308370043,"[14, 8, 7]",2.116491308370043
122,"[14, 8, 6]",two-tone,16,11,8,1.9057157262429203,"[14, 8, 6]",1.9057157262429203
123,"[14, 8, 5]",two-tone,16,11,8,2.5225919385822,"[14, 8, 5]",2.5225919385822
124,"[14, 8, 4]",two-tone,16,11,8,2.532752875991924,"[14, 8, 4]",2.532752875991924
125,"[14, 8, 3]",two-tone,16,11,8,2.4405408580579717,"[14, 8, 3]",2.4405408580579717
126,"[14, 8, 2]",two-tone,16,11,8,2.3522953795094037,"[14, 8, 2]",2.3522953795094037
127,"[14, 7, 7]",two-tone,16,11,8,2.775075689817429,"[14, 7, 7]",2.775075689817429
128,"[14, 7, 6]",two-tone,16,11,8,2.0710246718691008,"[14, 7, 6]",2.0710246718691008
129,"[14, 7, 5]",two-tone,16,11,8,2.496311022911629,"[14, 7, 5]",2.496311022911629
130,"[14, 7, 4]",two-tone,16,11,8,2.5025841386110717,"[14, 7, 4]",2.5025841386110717
131,"[14, 7, 3]",two-tone,16,11,8,2.4146431533136696,"[14, 7, 3]",2.4146431533136696
132,"[14, 7, 2]",two-tone,16,11,8,2.325816536258904,"[14, 7, 2]",2.325816536258904
133,"[14, 6, 6]",two-tone,16,11,8,2.6977924026488513,"[14, 6, 6]",2.6977924026488513
134,"[14, 6, 5]",two-tone,16,11,8,2.649321777377688,"[14, 6, 5]",2.649321777377688
135,"[14, 6, 4]",two-tone,16,11,8,2.4820929645803007,"[14, 6, 4]",2.4820929645803007
136,"[14, 6, 3]",two-tone,16,11,8,2.3951539187071926,"[14, 6, 3]",2.3951539187071926
137,"[14, 6, 2]",two-tone,16,11,8,2.301332883832483,"[14, 6, 2]",2.301332883832483
138,"[14, 5, 5]",two-tone,16,11,8,3.1110429055793998,"[14, 5, 5]",3.1110429055793998
139,"[14, 5, 4]",two-tone,16,11,8,2.978663275,"[14, 5, 4]",2.978663275
140,"[14, 5, 3]",two-tone,16,11,8,2.9173804125,"[14, 5, 3]",2.9173804125
141,"[14, 5, 2]",two-tone,16,11,8,2.8496850375,"[14, 5, 2]",2.8496850375
