,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
119,"[2, 2, 2]",rainbow,16,11,8,6.399873018518519,2,"[2, 2, 2]",6.399873018518519
120,"[14, 9, 9]",rainbow,16,11,8,5.253877961810924,14,"[14, 9, 9]",5.253877961810924
121,"[14, 9, 8]",rainbow,16,11,8,5.315068620303869,14,"[14, 9, 8]",5.315068620303869
122,"[14, 9, 7]",rainbow,16,11,8,4.519552931999772,14,"[14, 9, 7]",4.519552931999772
123,"[14, 9, 6]",rainbow,16,11,8,4.336201091146407,14,"[14, 9, 6]",4.336201091146407
124,"[14, 9, 5]",rainbow,16,11,8,4.219879365844912,14,"[14, 9, 5]",4.219879365844912
125,"[14, 9, 4]",rainbow,16,11,8,4.877903944560538,14,"[14, 9, 4]",4.877903944560538
126,"[14, 9, 3]",rainbow,16,11,8,5.207748992502457,14,"[14, 9, 3]",5.207748992502457
127,"[14, 9, 2]",rainbow,16,11,8,4.985359823357429,14,"[14, 9, 2]",4.985359823357429
128,"[14, 8, 8]",rainbow,16,11,8,5.798873427667751,14,"[14, 8, 8]",5.798873427667751
129,"[14, 8, 7]",rainbow,16,11,8,5.608491951546823,14,"[14, 8, 7]",5.608491951546823
130,"[14, 8, 6]",rainbow,16,11,8,5.357366230485383,14,"[14, 8, 6]",5.357366230485383
131,"[14, 8, 5]",rainbow,16,11,8,5.182870765651439,14,"[14, 8, 5]",5.182870765651439
132,"[14, 8, 4]",rainbow,16,11,8,5.827724885270697,14,"[14, 8, 4]",5.827724885270697
133,"[14, 8, 3]",rainbow,16,11,8,6.183338659993089,14,"[14, 8, 3]",6.183338659993089
134,"[14, 8, 2]",rainbow,16,11,8,5.939284017549374,14,"[14, 8, 2]",5.939284017549374
135,"[14, 7, 7]",rainbow,16,11,8,5.8713414862885855,14,"[14, 7, 7]",5.8713414862885855
136,"[14, 7, 6]",rainbow,16,11,8,5.8810452760533245,14,"[14, 7, 6]",5.8810452760533245
137,"[14, 7, 5]",rainbow,16,11,8,5.074175328024647,14,"[14, 7, 5]",5.074175328024647
138,"[14, 7, 4]",rainbow,16,11,8,5.6960736457575765,14,"[14, 7, 4]",5.6960736457575765
139,"[14, 7, 3]",rainbow,16,11,8,6.06425288643216,14,"[14, 7, 3]",6.06425288643216
140,"[14, 7, 2]",rainbow,16,11,8,5.828204662772277,14,"[14, 7, 2]",5.828204662772277
141,"[14, 6, 6]",rainbow,16,11,8,6.040642671339637,14,"[14, 6, 6]",6.040642671339637
142,"[14, 6, 5]",rainbow,16,11,8,6.107243953288201,14,"[14, 6, 5]",6.107243953288201
143,"[14, 6, 4]",rainbow,16,11,8,5.9087406745718125,14,"[14, 6, 4]",5.9087406745718125
144,"[14, 6, 3]",rainbow,16,11,8,6.301350673104713,14,"[14, 6, 3]",6.301350673104713
145,"[14, 6, 2]",rainbow,16,11,8,6.0578746708070055,14,"[14, 6, 2]",6.0578746708070055
146,"[14, 5, 5]",rainbow,16,11,8,6.00760046589545,14,"[14, 5, 5]",6.00760046589545
147,"[14, 5, 4]",rainbow,16,11,8,6.526382685991704,14,"[14, 5, 4]",6.526382685991704
148,"[14, 5, 3]",rainbow,16,11,8,6.396811832825589,14,"[14, 5, 3]",6.396811832825589
149,"[14, 5, 2]",rainbow,16,11,8,6.511588952908069,14,"[14, 5, 2]",6.511588952908069
150,"[14, 4, 4]",rainbow,16,11,8,6.040275937184875,14,"[14, 4, 4]",6.040275937184875
151,"[14, 4, 3]",rainbow,16,11,8,6.7994968543753265,14,"[14, 4, 3]",6.7994968543753265
152,"[14, 4, 2]",rainbow,16,11,8,6.866459649160852,14,"[14, 4, 2]",6.866459649160852
153,"[14, 3, 3]",rainbow,16,11,8,5.890854898256389,14,"[14, 3, 3]",5.890854898256389
154,"[14, 3, 2]",rainbow,16,11,8,6.449153664089867,14,"[14, 3, 2]",6.449153664089867
155,"[14, 2, 2]",rainbow,16,11,8,5.4981128619666055,14,"[14, 2, 2]",5.4981128619666055
156,"[14, 14, 9]",rainbow,16,11,8,4.986662845624265,14,"[14, 14, 9]",4.986662845624265
157,"[14, 14, 8]",rainbow,16,11,8,5.96397560383922,14,"[14, 14, 8]",5.96397560383922
158,"[14, 14, 7]",rainbow,16,11,8,5.671804353756063,14,"[14, 14, 7]",5.671804353756063
159,"[14, 14, 6]",rainbow,16,11,8,5.838146828859514,14,"[14, 14, 6]",5.838146828859514
160,"[14, 14, 5]",rainbow,16,11,8,5.570570543939363,14,"[14, 14, 5]",5.570570543939363
161,"[14, 14, 4]",rainbow,16,11,8,5.845383045187949,14,"[14, 14, 4]",5.845383045187949
162,"[14, 14, 3]",rainbow,16,11,8,6.028282213092764,14,"[14, 14, 3]",6.028282213092764
163,"[14, 14, 2]",rainbow,16,11,8,5.4932741360412125,14,"[14, 14, 2]",5.4932741360412125
164,"[14, 14, 14]",rainbow,16,11,8,6.89331599444535,14,"[14, 14, 14]",6.89331599444535
165,"[14, 14, 13]",rainbow,16,11,8,7.1658244067305965,14,"[14, 14, 13]",7.1658244067305965
166,"[14, 14, 12]",rainbow,16,11,8,7.302942924944785,14,"[14, 14, 12]",7.302942924944785
167,"[14, 14, 11]",rainbow,16,11,8,5.484431340390966,14,"[14, 14, 11]",5.484431340390966
168,"[14, 14, 10]",rainbow,16,11,8,7.9617790254621355,14,"[14, 14, 10]",7.9617790254621355
169,"[14, 13, 9]",rainbow,16,11,8,4.7226922972616565,14,"[14, 13, 9]",4.7226922972616565
170,"[14, 13, 8]",rainbow,16,11,8,5.42449110810667,14,"[14, 13, 8]",5.42449110810667
171,"[14, 13, 7]",rainbow,16,11,8,5.398609875967203,14,"[14, 13, 7]",5.398609875967203
172,"[14, 13, 6]",rainbow,16,11,8,5.8597357988891465,14,"[14, 13, 6]",5.8597357988891465
173,"[14, 13, 5]",rainbow,16,11,8,5.681703134605942,14,"[14, 13, 5]",5.681703134605942
174,"[14, 13, 4]",rainbow,16,11,8,6.3085189221866464,14,"[14, 13, 4]",6.3085189221866464
175,"[14, 13, 3]",rainbow,16,11,8,6.721035486163533,14,"[14, 13, 3]",6.721035486163533
176,"[14, 13, 2]",rainbow,16,11,8,6.439655867462344,14,"[14, 13, 2]",6.439655867462344
