,flop,board_type,0b,1b,2b,profit,flop,max_profit
106,"[13, 7, 6]",two-tone,1,1,1,1.1826789112168872,"[13, 7, 6]",1.1826789112168872
107,"[13, 7, 5]",two-tone,1,1,1,1.3900478725247525,"[13, 7, 5]",1.3900478725247525
108,"[13, 7, 4]",two-tone,1,1,1,0.9398618831967214,"[13, 7, 4]",0.9398618831967214
109,"[13, 7, 3]",two-tone,1,1,1,0.9604115265522876,"[13, 7, 3]",0.9604115265522876
110,"[13, 7, 2]",two-tone,1,0,1,0.9838550683210786,"[13, 7, 2]",0.9838550683210786
111,"[13, 6, 6]",two-tone,1,1,1,1.3485847134925062,"[13, 6, 6]",1.3485847134925062
112,"[13, 6, 5]",two-tone,1,1,1,1.450907313157895,"[13, 6, 5]",1.450907313157895
113,"[13, 6, 4]",two-tone,1,1,1,1.4251256875816996,"[13, 6, 4]",1.4251256875816996
114,"[13, 6, 3]",two-tone,1,1,1,0.9762431244299672,"[13, 6, 3]",0.9762431244299672
115,"[13, 6, 2]",two-tone,1,1,1,0.9802263048859932,"[13, 6, 2]",0.9802263048859932
116,"[13, 5, 5]",two-tone,1,1,1,1.3649482857142852,"[13, 5, 5]",1.3649482857142852
117,"[13, 5, 4]",two-tone,1,1,1,1.4403184416938113,"[13, 5, 4]",1.4403184416938113
118,"[13, 5, 3]",two-tone,1,1,1,0.9134441610389604,"[13, 5, 3]",0.9134441610389604
119,"[13, 5, 2]",two-tone,1,1,1,0.915969132467532,"[13, 5, 2]",0.915969132467532
120,"[13, 4, 4]",two-tone,1,1,1,1.2266060622907695,"[13, 4, 4]",1.2266060622907695
121,"[13, 4, 3]",two-tone,1,1,1,0.8788499974193545,"[13, 4, 3]",0.8788499974193545
122,"[13, 4, 2]",two-tone,1,1,1,0.8623544206451609,"[13, 4, 2]",0.8623544206451609
123,"[13, 3, 3]",two-tone,1,1,1,1.128971440614462,"[13, 3, 3]",1.128971440614462
124,"[13, 3, 2]",two-tone,1,1,1,0.8431806816720253,"[13, 3, 2]",0.8431806816720253
125,"[13, 2, 2]",two-tone,1,1,1,1.1004762893405773,"[13, 2, 2]",1.1004762893405773
126,"[13, 13, 9]",two-tone,3,2,2,1.8025806165395288,"[13, 13, 9]",1.8025806165395288
127,"[13, 13, 8]",two-tone,1,0,0,1.2036067893129083,"[13, 13, 8]",1.2036067893129083
128,"[13, 13, 7]",two-tone,1,0,0,1.3023166696139692,"[13, 13, 7]",1.3023166696139692
129,"[13, 13, 6]",two-tone,1,0,0,1.2829890022923789,"[13, 13, 6]",1.2829890022923789
