,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
205,"[14, 10, 5]",rainbow,1,1,1,8.060091076459507,14,"[14, 10, 5]",8.060091076459507
206,"[14, 10, 4]",rainbow,1,1,1,8.069793125679848,14,"[14, 10, 4]",8.069793125679848
207,"[14, 10, 3]",rainbow,1,1,1,8.07883277779284,14,"[14, 10, 3]",8.07883277779284
208,"[14, 10, 2]",rainbow,1,1,1,8.065122699826738,14,"[14, 10, 2]",8.065122699826738
209,"[14, 10, 10]",rainbow,8,6,4,4.533938510806409,14,"[14, 10, 10]",4.533938510806409
210,"[13, 9, 9]",rainbow,10,7,5,5.721078204235448,13,"[13, 9, 9]",5.721078204235448
211,"[13, 9, 8]",rainbow,8,6,4,5.659542097733049,13,"[13, 9, 8]",5.659542097733049
212,"[13, 9, 7]",rainbow,8,6,4,5.8684861179096055,13,"[13, 9, 7]",5.8684861179096055
213,"[13, 9, 6]",rainbow,10,7,5,7.108514426850281,13,"[13, 9, 6]",7.108514426850281
214,"[13, 9, 5]",rainbow,10,7,5,8.048312086102149,13,"[13, 9, 5]",8.048312086102149
215,"[13, 9, 4]",rainbow,10,7,5,8.094017029946235,13,"[13, 9, 4]",8.094017029946235
216,"[13, 9, 3]",rainbow,10,7,5,8.103525528870968,13,"[13, 9, 3]",8.103525528870968
217,"[13, 9, 2]",rainbow,10,7,5,8.099976971525535,13,"[13, 9, 2]",8.099976971525535
218,"[13, 8, 8]",rainbow,8,6,4,5.484310701406924,13,"[13, 8, 8]",5.484310701406924
219,"[13, 8, 7]",rainbow,8,6,4,6.136837016472222,13,"[13, 8, 7]",6.136837016472222
220,"[13, 8, 6]",rainbow,10,7,5,6.737168533091331,13,"[13, 8, 6]",6.737168533091331
221,"[13, 8, 5]",rainbow,10,7,5,6.643886150198412,13,"[13, 8, 5]",6.643886150198412
222,"[13, 8, 4]",rainbow,10,7,5,6.691063602579364,13,"[13, 8, 4]",6.691063602579364
223,"[13, 8, 3]",rainbow,10,7,5,6.7299049406746025,13,"[13, 8, 3]",6.7299049406746025
224,"[13, 8, 2]",rainbow,10,7,5,6.7351278031746045,13,"[13, 8, 2]",6.7351278031746045
225,"[13, 7, 7]",rainbow,8,6,4,5.555182250811689,13,"[13, 7, 7]",5.555182250811689
226,"[13, 7, 6]",rainbow,10,7,5,6.73257057110199,13,"[13, 7, 6]",6.73257057110199
227,"[13, 7, 5]",rainbow,10,7,5,6.620694659722222,13,"[13, 7, 5]",6.620694659722222
