,flop,board_type,0b,1b,2b,profit,flop,max_profit
213,"[13, 8, 5]",two-tone,1,1,1,1.022177604937089,"[13, 8, 5]",1.022177604937089
214,"[13, 8, 4]",two-tone,2,2,2,1.230359538726452,"[13, 8, 4]",1.230359538726452
215,"[13, 8, 3]",two-tone,1,1,1,1.2289529043092562,"[13, 8, 3]",1.2289529043092562
216,"[13, 8, 2]",two-tone,2,2,2,1.2275384006591674,"[13, 8, 2]",1.2275384006591674
217,"[13, 7, 7]",two-tone,1,1,1,1.1342600153483249,"[13, 7, 7]",1.1342600153483249
218,"[13, 7, 6]",two-tone,1,1,1,1.555226320570593,"[13, 7, 6]",1.555226320570593
219,"[13, 7, 5]",two-tone,1,1,1,1.4655952932670404,"[13, 7, 5]",1.4655952932670404
220,"[13, 7, 4]",two-tone,1,1,1,1.235859145031422,"[13, 7, 4]",1.235859145031422
221,"[13, 7, 3]",two-tone,1,1,1,1.2438010658889855,"[13, 7, 3]",1.2438010658889855
222,"[13, 7, 2]",two-tone,1,1,1,1.2430440032147991,"[13, 7, 2]",1.2430440032147991
223,"[13, 6, 6]",two-tone,2,2,2,1.3357605554372836,"[13, 6, 6]",1.3357605554372836
224,"[13, 6, 5]",two-tone,1,1,1,1.5674056119347626,"[13, 6, 5]",1.5674056119347626
225,"[13, 6, 4]",two-tone,2,2,2,1.5590136089741926,"[13, 6, 4]",1.5590136089741926
226,"[13, 6, 3]",two-tone,1,1,1,1.2342046069431414,"[13, 6, 3]",1.2342046069431414
227,"[13, 6, 2]",two-tone,2,2,2,1.2336541950312228,"[13, 6, 2]",1.2336541950312228
228,"[13, 5, 5]",two-tone,2,2,2,1.2117385781519574,"[13, 5, 5]",1.2117385781519574
229,"[13, 5, 4]",two-tone,1,1,1,1.566850004514991,"[13, 5, 4]",1.566850004514991
230,"[13, 5, 3]",two-tone,1,1,1,1.2132743006001825,"[13, 5, 3]",1.2132743006001825
231,"[13, 5, 2]",two-tone,1,1,1,1.1993066976241098,"[13, 5, 2]",1.1993066976241098
232,"[13, 4, 4]",two-tone,3,2,2,1.3071362256523609,"[13, 4, 4]",1.3071362256523609
233,"[13, 4, 3]",two-tone,2,2,2,1.393046684566408,"[13, 4, 3]",1.393046684566408
234,"[13, 4, 2]",two-tone,2,2,2,1.3767510440092128,"[13, 4, 2]",1.3767510440092128
235,"[13, 3, 3]",two-tone,3,2,2,1.3085338294689464,"[13, 3, 3]",1.3085338294689464
236,"[13, 3, 2]",two-tone,2,2,2,1.3790941021043603,"[13, 3, 2]",1.3790941021043603
237,"[13, 2, 2]",two-tone,1,1,1,1.3088679934944225,"[13, 2, 2]",1.3088679934944225
238,"[13, 13, 9]",two-tone,2,2,2,1.7388602735568266,"[13, 13, 9]",1.7388602735568266
239,"[13, 13, 8]",two-tone,1,1,1,1.0409104425327862,"[13, 13, 8]",1.0409104425327862
240,"[13, 13, 7]",two-tone,1,1,1,1.02787182644235,"[13, 13, 7]",1.02787182644235
241,"[13, 13, 6]",two-tone,1,1,1,1.0015565253879015,"[13, 13, 6]",1.0015565253879015
242,"[13, 13, 5]",two-tone,1,1,1,0.9759450012666996,"[13, 13, 5]",0.9759450012666996
243,"[13, 13, 4]",two-tone,2,2,2,1.1038474204964013,"[13, 13, 4]",1.1038474204964013
244,"[13, 13, 3]",two-tone,1,1,1,1.1053769515082696,"[13, 13, 3]",1.1053769515082696
245,"[13, 13, 2]",two-tone,2,2,2,1.1027874505071944,"[13, 13, 2]",1.1027874505071944
246,"[13, 13, 12]",two-tone,1,1,1,1.3170148132487598,"[13, 13, 12]",1.3170148132487598
247,"[13, 13, 11]",two-tone,1,1,1,1.4540100062327903,"[13, 13, 11]",1.4540100062327903
248,"[13, 13, 10]",two-tone,1,1,1,1.1160826044596202,"[13, 13, 10]",1.1160826044596202
249,"[13, 12, 9]",two-tone,1,1,1,0.8899245202439016,"[13, 12, 9]",0.8899245202439016
250,"[13, 12, 8]",two-tone,1,1,1,1.4358749178015533,"[13, 12, 8]",1.4358749178015533
251,"[13, 12, 7]",two-tone,1,1,1,1.4115896327177693,"[13, 12, 7]",1.4115896327177693
252,"[13, 12, 6]",two-tone,1,1,1,1.3863025125253279,"[13, 12, 6]",1.3863025125253279
253,"[13, 12, 5]",two-tone,1,1,1,1.4430471287277913,"[13, 12, 5]",1.4430471287277913
254,"[13, 12, 4]",two-tone,1,1,1,1.4395260619974148,"[13, 12, 4]",1.4395260619974148
255,"[13, 12, 3]",two-tone,1,1,1,1.4339290090103354,"[13, 12, 3]",1.4339290090103354
256,"[13, 12, 2]",two-tone,1,1,1,1.4330280179095598,"[13, 12, 2]",1.4330280179095598
257,"[13, 12, 12]",two-tone,16,11,8,1.1595537960621058,"[13, 12, 12]",1.1595537960621058
258,"[13, 12, 11]",two-tone,1,1,1,0.42830281733137215,"[13, 12, 11]",0.42830281733137215
259,"[13, 12, 10]",two-tone,2,2,2,1.5087232712816743,"[13, 12, 10]",1.5087232712816743
260,"[13, 11, 9]",two-tone,2,2,2,1.325672681286612,"[13, 11, 9]",1.325672681286612
261,"[13, 11, 8]",two-tone,1,1,1,1.4088881795329966,"[13, 11, 8]",1.4088881795329966
