,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
123,"[14, 8, 5]",two-tone,16,11,8,6.144499725084213,14,"[14, 8, 5]",6.144499725084213
124,"[14, 8, 4]",two-tone,10,7,5,6.156620679856278,14,"[14, 8, 4]",6.156620679856278
125,"[14, 8, 3]",two-tone,10,7,5,5.683497522646929,14,"[14, 8, 3]",5.683497522646929
126,"[14, 8, 2]",two-tone,8,6,4,5.696865987627042,14,"[14, 8, 2]",5.696865987627042
127,"[14, 7, 7]",two-tone,16,11,8,5.480937614781263,14,"[14, 7, 7]",5.480937614781263
128,"[14, 7, 6]",two-tone,16,11,8,4.666612436405528,14,"[14, 7, 6]",4.666612436405528
129,"[14, 7, 5]",two-tone,16,11,8,5.90491778198967,14,"[14, 7, 5]",5.90491778198967
130,"[14, 7, 4]",two-tone,16,11,8,5.9059725879182565,14,"[14, 7, 4]",5.9059725879182565
131,"[14, 7, 3]",two-tone,16,11,8,5.466270846608484,14,"[14, 7, 3]",5.466270846608484
132,"[14, 7, 2]",two-tone,16,11,8,5.427950024801148,14,"[14, 7, 2]",5.427950024801148
133,"[14, 6, 6]",two-tone,16,11,8,5.501000400463985,14,"[14, 6, 6]",5.501000400463985
134,"[14, 6, 5]",two-tone,16,11,8,5.917085645362677,14,"[14, 6, 5]",5.917085645362677
135,"[14, 6, 4]",two-tone,16,11,8,5.93184630195374,14,"[14, 6, 4]",5.93184630195374
136,"[14, 6, 3]",two-tone,16,11,8,5.486900954761378,14,"[14, 6, 3]",5.486900954761378
137,"[14, 6, 2]",two-tone,16,11,8,5.450113194432168,14,"[14, 6, 2]",5.450113194432168
138,"[14, 5, 5]",two-tone,16,11,8,6.5644521931837785,14,"[14, 5, 5]",6.5644521931837785
139,"[14, 5, 4]",two-tone,16,11,8,7.787886941737616,14,"[14, 5, 4]",7.787886941737616
140,"[14, 5, 3]",two-tone,16,11,8,7.6194685168660286,14,"[14, 5, 3]",7.6194685168660286
141,"[14, 5, 2]",two-tone,16,11,8,7.622271231339713,14,"[14, 5, 2]",7.622271231339713
142,"[14, 4, 4]",two-tone,16,11,8,6.671534989516824,14,"[14, 4, 4]",6.671534989516824
143,"[14, 4, 3]",two-tone,16,11,8,7.260616340195247,14,"[14, 4, 3]",7.260616340195247
144,"[14, 4, 2]",two-tone,16,11,8,7.256908084953312,14,"[14, 4, 2]",7.256908084953312
145,"[14, 3, 3]",two-tone,16,11,8,6.506259576825126,14,"[14, 3, 3]",6.506259576825126
146,"[14, 3, 2]",two-tone,16,11,8,7.095912439285714,14,"[14, 3, 2]",7.095912439285714
147,"[14, 2, 2]",two-tone,16,11,8,6.49559383000849,14,"[14, 2, 2]",6.49559383000849
148,"[14, 14, 9]",two-tone,4,3,2,6.523890761062153,14,"[14, 14, 9]",6.523890761062153
149,"[14, 14, 8]",two-tone,15,10,7,7.926379752225463,14,"[14, 14, 8]",7.926379752225463
150,"[14, 14, 7]",two-tone,16,11,8,7.460373133540343,14,"[14, 14, 7]",7.460373133540343
151,"[14, 14, 6]",two-tone,16,11,8,7.464725380599166,14,"[14, 14, 6]",7.464725380599166
152,"[14, 14, 5]",two-tone,16,11,8,7.6644519587256825,14,"[14, 14, 5]",7.6644519587256825
153,"[14, 14, 4]",two-tone,16,11,8,7.665825833725684,14,"[14, 14, 4]",7.665825833725684
154,"[14, 14, 3]",two-tone,16,11,8,7.6633680837256835,14,"[14, 14, 3]",7.6633680837256835
155,"[14, 14, 2]",two-tone,16,11,8,7.664397583725684,14,"[14, 14, 2]",7.664397583725684
156,"[14, 14, 13]",two-tone,16,11,8,11.767796081598082,14,"[14, 14, 13]",11.767796081598082
157,"[14, 14, 12]",two-tone,16,11,8,10.428109713916523,14,"[14, 14, 12]",10.428109713916523
158,"[14, 14, 11]",two-tone,15,10,7,9.288897427409989,14,"[14, 14, 11]",9.288897427409989
159,"[14, 14, 10]",two-tone,8,6,4,6.186751704545456,14,"[14, 14, 10]",6.186751704545456
160,"[14, 13, 9]",two-tone,16,11,8,6.124227235342556,14,"[14, 13, 9]",6.124227235342556
161,"[14, 13, 8]",two-tone,15,10,7,7.3821602926567165,14,"[14, 13, 8]",7.3821602926567165
162,"[14, 13, 7]",two-tone,16,11,8,7.0316536276811386,14,"[14, 13, 7]",7.0316536276811386
163,"[14, 13, 6]",two-tone,16,11,8,7.053477656890094,14,"[14, 13, 6]",7.053477656890094
164,"[14, 13, 5]",two-tone,16,11,8,8.157667194520549,14,"[14, 13, 5]",8.157667194520549
165,"[14, 13, 4]",two-tone,16,11,8,8.16290705821918,14,"[14, 13, 4]",8.16290705821918
166,"[14, 13, 3]",two-tone,16,11,8,7.70328037655657,14,"[14, 13, 3]",7.70328037655657
167,"[14, 13, 2]",two-tone,16,11,8,7.696053175560864,14,"[14, 13, 2]",7.696053175560864
168,"[14, 13, 13]",two-tone,16,11,8,8.663265931374664,14,"[14, 13, 13]",8.663265931374664
169,"[14, 13, 12]",two-tone,16,11,8,13.433927943107882,14,"[14, 13, 12]",13.433927943107882
170,"[14, 13, 11]",two-tone,4,3,2,9.149229246862744,14,"[14, 13, 11]",9.149229246862744
171,"[14, 13, 10]",two-tone,10,7,5,13.132829758468151,14,"[14, 13, 10]",13.132829758468151
172,"[14, 12, 9]",two-tone,8,6,4,5.9026307969696985,14,"[14, 12, 9]",5.9026307969696985
173,"[14, 12, 8]",two-tone,8,6,4,7.1580687442062425,14,"[14, 12, 8]",7.1580687442062425
174,"[14, 12, 7]",two-tone,16,11,8,7.049939265101764,14,"[14, 12, 7]",7.049939265101764
175,"[14, 12, 6]",two-tone,16,11,8,7.037743416879241,14,"[14, 12, 6]",7.037743416879241
176,"[14, 12, 5]",two-tone,16,11,8,8.173615441666666,14,"[14, 12, 5]",8.173615441666666
