,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
104,"[5, 2, 2]",two-tone,1,1,1,0.5695220438548082,5,"[5, 2, 2]",0.5695220438548082
105,"[4, 4, 3]",two-tone,1,1,1,0.8566722079379835,4,"[4, 4, 3]",0.8566722079379835
106,"[4, 4, 2]",two-tone,1,1,1,0.7836951069900371,4,"[4, 4, 2]",0.7836951069900371
107,"[4, 3, 3]",two-tone,1,1,1,0.7286816083201656,4,"[4, 3, 3]",0.7286816083201656
108,"[4, 3, 2]",two-tone,1,1,1,0.9162096022263576,4,"[4, 3, 2]",0.9162096022263576
109,"[4, 2, 2]",two-tone,2,2,2,0.6248034771044428,4,"[4, 2, 2]",0.6248034771044428
110,"[3, 3, 2]",two-tone,1,1,1,0.7094710683308911,3,"[3, 3, 2]",0.7094710683308911
111,"[3, 2, 2]",two-tone,1,1,1,0.5665252512371534,3,"[3, 2, 2]",0.5665252512371534
112,"[14, 9, 9]",two-tone,8,6,4,0.9616310147389232,14,"[14, 9, 9]",0.9616310147389232
113,"[14, 9, 8]",two-tone,1,1,1,0.7347662646694102,14,"[14, 9, 8]",0.7347662646694102
114,"[14, 9, 7]",two-tone,1,1,1,0.7338031736047441,14,"[14, 9, 7]",0.7338031736047441
115,"[14, 9, 6]",two-tone,1,1,1,0.6684325790237874,14,"[14, 9, 6]",0.6684325790237874
116,"[14, 9, 5]",two-tone,1,1,1,0.7145309470382353,14,"[14, 9, 5]",0.7145309470382353
117,"[14, 9, 4]",two-tone,1,1,1,0.6021547330895937,14,"[14, 9, 4]",0.6021547330895937
118,"[14, 9, 3]",two-tone,2,2,2,0.614861225872566,14,"[14, 9, 3]",0.614861225872566
119,"[14, 9, 2]",two-tone,1,1,1,0.629937783646274,14,"[14, 9, 2]",0.629937783646274
120,"[14, 8, 8]",two-tone,8,6,4,1.0846193779267064,14,"[14, 8, 8]",1.0846193779267064
121,"[14, 8, 7]",two-tone,1,1,1,0.83814317002893,14,"[14, 8, 7]",0.83814317002893
122,"[14, 8, 6]",two-tone,1,1,1,0.8226069210302843,14,"[14, 8, 6]",0.8226069210302843
123,"[14, 8, 5]",two-tone,1,1,1,0.7661254996271931,14,"[14, 8, 5]",0.7661254996271931
124,"[14, 8, 4]",two-tone,1,1,1,0.8401212373021386,14,"[14, 8, 4]",0.8401212373021386
125,"[14, 8, 3]",two-tone,1,1,1,0.7217291179737991,14,"[14, 8, 3]",0.7217291179737991
126,"[14, 8, 2]",two-tone,2,2,2,0.7342067637507117,14,"[14, 8, 2]",0.7342067637507117
127,"[14, 7, 7]",two-tone,8,6,4,1.1264921977288922,14,"[14, 7, 7]",1.1264921977288922
128,"[14, 7, 6]",two-tone,1,1,1,0.8226599655477235,14,"[14, 7, 6]",0.8226599655477235
129,"[14, 7, 5]",two-tone,1,1,1,0.8391008209775358,14,"[14, 7, 5]",0.8391008209775358
130,"[14, 7, 4]",two-tone,1,1,1,0.7775216503095157,14,"[14, 7, 4]",0.7775216503095157
131,"[14, 7, 3]",two-tone,1,1,1,0.8161024652929271,14,"[14, 7, 3]",0.8161024652929271
132,"[14, 7, 2]",two-tone,2,2,2,0.7503514469432312,14,"[14, 7, 2]",0.7503514469432312
133,"[14, 6, 6]",two-tone,10,7,5,0.9022585511230056,14,"[14, 6, 6]",0.9022585511230056
134,"[14, 6, 5]",two-tone,1,1,1,0.818928969161224,14,"[14, 6, 5]",0.818928969161224
135,"[14, 6, 4]",two-tone,1,1,1,0.8018546373015946,14,"[14, 6, 4]",0.8018546373015946
136,"[14, 6, 3]",two-tone,1,1,1,0.7259842333244527,14,"[14, 6, 3]",0.7259842333244527
137,"[14, 6, 2]",two-tone,1,1,1,0.7234832602403317,14,"[14, 6, 2]",0.7234832602403317
138,"[14, 5, 5]",two-tone,10,7,5,0.9691464515294363,14,"[14, 5, 5]",0.9691464515294363
139,"[14, 5, 4]",two-tone,1,1,1,0.7669202360502115,14,"[14, 5, 4]",0.7669202360502115
140,"[14, 5, 3]",two-tone,2,2,2,0.648441499931145,14,"[14, 5, 3]",0.648441499931145
141,"[14, 5, 2]",two-tone,3,2,2,0.8324597861191927,14,"[14, 5, 2]",0.8324597861191927
142,"[14, 4, 4]",two-tone,10,7,5,0.9263230605107212,14,"[14, 4, 4]",0.9263230605107212
143,"[14, 4, 3]",two-tone,1,1,1,0.8340461648214204,14,"[14, 4, 3]",0.8340461648214204
144,"[14, 4, 2]",two-tone,2,2,2,0.7837058059374844,14,"[14, 4, 2]",0.7837058059374844
145,"[14, 3, 3]",two-tone,10,7,5,0.8505812719073516,14,"[14, 3, 3]",0.8505812719073516
146,"[14, 3, 2]",two-tone,1,1,1,1.021321568024272,14,"[14, 3, 2]",1.021321568024272
147,"[14, 2, 2]",two-tone,1,1,1,0.7601994542096521,14,"[14, 2, 2]",0.7601994542096521
148,"[14, 14, 9]",two-tone,8,6,4,0.5431173412999796,14,"[14, 14, 9]",0.5431173412999796
149,"[14, 14, 8]",two-tone,8,6,4,0.514785890742482,14,"[14, 14, 8]",0.514785890742482
150,"[14, 14, 7]",two-tone,8,6,4,0.470300671801421,14,"[14, 14, 7]",0.470300671801421
151,"[14, 14, 6]",two-tone,10,7,5,0.3827439438023121,14,"[14, 14, 6]",0.3827439438023121
152,"[14, 14, 5]",two-tone,10,7,5,0.3967228799970778,14,"[14, 14, 5]",0.3967228799970778
153,"[14, 14, 4]",two-tone,10,7,5,0.4078277146225657,14,"[14, 14, 4]",0.4078277146225657
154,"[14, 14, 3]",two-tone,10,7,5,0.4043513873712493,14,"[14, 14, 3]",0.4043513873712493
